city_code,zip_code,latitude,longitude
stutzheim offenheim,67370,48.62658332,7.627378171
suarce,90100,47.561268549,7.080919049
suaux,16260,45.847554136,0.5139555100000001
sublaines,37310,47.270518795,0.989680927
subles,14400,49.239303136,-0.750449322
subligny,50870,48.753140276,-1.359291052
subligny,18260,47.396041636,2.752416404
subligny,89100,48.165279795,3.197704472
succieu,38300,45.529609274,5.342570458
suce sur erdre,44240,47.353567892,-1.519418389
sucy en brie,94370,48.765666849,2.533133337
suevres,41500,47.681626226,1.453976954
sugeres,63490,45.600001052,3.41209329
sugny,8400,49.355915877,4.6620355270000005
suhescun,64780,43.233778916,-1.194361192
suilly la tour,58150,47.333555269,3.072220833
suin,71220,46.441116637,4.456689573
suippes,51600,49.125544531,4.525472417
suisse,57340,48.966392881,6.5782495690000005
suizy le franc,51270,48.953994496,3.729866502
sulignat,1400,46.173182813,4.957236347
sully,14400,49.300099039,-0.7414303640000001
sully,71360,46.987293645,4.457322418
sully,60380,49.558985166,1.779930763
sully la chapelle,45450,47.983769251,2.168846088
sully sur loire,45600,47.752202424,2.356841971
sulniac,56250,47.660294803,-2.562207769
sumene,30440,43.988583913,3.732217623
sundhoffen,68280,48.043049137,7.421841395
sundhouse,67920,48.253010636,7.608624645
supt,39300,46.85419612,5.981511174
surat,63720,45.940309475,3.258951128
surba,9400,42.860044048,1.5820780920000002
surbourg,67250,48.910223448,7.835795239
surcamps,80620,50.066373353,2.084352552
surdoux,87130,45.60516924,1.649579367
sure,61360,48.369250712,0.406824699
suresnes,92150,48.870018531,2.220022482
surfonds,72370,47.978816953,0.462624211
surfontaine,2240,49.747061779,3.48058898
surgeres,17700,46.10463342,-0.7534060850000001
surgy,58500,47.513374951,3.505949908
suriauville,88140,48.165686623,5.864117075
surin,79220,46.46922216,-0.460784485
surin,86250,46.078478213,0.375031466
surjoux lhopital,1420,46.027652991,5.783270343
surmont,25380,47.272875486,6.611977339
surques,62850,50.743426993,1.923628264
surrain,14710,49.328371984,-0.85469055
surtainville,50270,49.45353667,-1.793046339
surtauville,27400,49.198800599,1.054439789
surville,14130,49.302643765,0.224112036
surville,27400,49.20101993,1.102576958
survilliers,95470,49.106233421,2.544084915
sury,8090,49.765682304,4.612110679
sury aux bois,45530,47.953895049,2.3594776680000003
sury en vaux,18300,47.371833774,2.803173909
sury es bois,18260,47.460074599,2.711076515
sury le comtal,42450,45.542111848,4.181631571
sury pres lere,18240,47.483011835,2.8451565270000003
surzur,56450,47.569107019,-2.627192139
sus,64190,43.291745719,-0.7807349130000001
sus st leger,62810,50.239673829,2.434229877
susmiou,64190,43.311832771,-0.78129295
sussac,87130,45.657852763,1.652037873
sussargues,34160,43.709725111,3.9935767
sussat,3450,46.152327985,3.055722577
sussey,21430,47.214701115,4.372495889
susville,38350,44.925874313,5.762865277
suzan,9240,43.029361655,1.434773496
suzanne,8130,49.519188377,4.639000766
suzanne,80340,49.958571395,2.761276955
suzannecourt,52300,48.442210456,5.18032495
suzay,27420,49.270068424,1.51340835
suze,26400,44.757823332,5.106042662
suze la rousse,26790,44.293170848,4.843996341
suzette,84190,44.171485238,5.061968024
suzoy,60400,49.582516481,2.938944486
sy,8390,49.513909496,4.872390803
syam,39300,46.696810431,5.951906666
sylvains les moulins,27240,48.905431432,1.098740558
sylvanes,12360,43.824893956,2.952637092
tabaille usquain,64190,43.361735075,-0.8902585860000001
tabanac,33550,44.723998003,-0.41102532
tabre,9600,42.988950252,1.855291059
tachoires,32260,43.472456567,0.658935652
tacoignieres,78910,48.832635262,1.665302121
taconnay,58420,47.312462675,3.489728345
taden,22100,48.487864247,-2.054221532
tadousse ussau,64330,43.546669665,-0.192191717
taglio isolaccio,20230,42.434762444,9.495844838
tagnon,8300,49.449565634,4.292399556
tagolsheim,68720,47.655365307,7.264649181
tagsdorf,68130,47.620621354,7.301055773
tahaa,98733,,
tahuata,98743,,
taiarapu est,98721,,
taiarapu ouest,98725,,
tailhac,43300,45.050480003,3.457560298
taillades,84300,43.831424833,5.094660627
taillancourt,55140,48.511557658,5.662335434
taillant,17350,45.902049342,-0.6214634210000001
taillebourg,47200,44.446324615,0.203667947
taillebourg,17350,45.845805241,-0.636332487
taillecavat,33580,44.651371532,0.157349917
taillecourt,25400,47.494523378,6.854420554
taillefontaine,2600,49.310206352,3.050049317
taillepied,50390,49.362496425,-1.585642015
taillet,66400,42.516861884,2.679041541
taillette,8230,49.927608393,4.475354517
taillis,35500,48.184314015,-1.240049519
tailly,80270,49.93440839,1.948323931
tailly,8240,49.40748878,5.06855392
tailly,21190,46.965383102,4.817096603
tain l hermitage,26600,45.070563152,4.850662623
taintrux,88100,48.250064907,6.883593219
taisnieres en thierache,59550,50.145722354,3.811908343
taisnieres sur hon,59570,50.321013484,3.850572478
taissy,51500,49.203725764,4.082252241
taix,81130,44.010078124,2.11979153
taize,71250,46.511027576,4.672094425
taize aizie,16700,46.063788558,0.246923653
taizy,8360,49.510628409,4.257927572
tajan,65300,43.182227417,0.452572933
takaroa,98782,,
talairan,11220,43.030054245,2.669622022
talais,33590,45.493325824,-1.033768312
talange,57525,49.234582395,6.171868257
talant,21240,47.339208246,4.997536279
talasani,20230,42.417835828,9.50741683
talazac,65500,43.33398071,0.038208574
talcy,89420,47.576698277,4.075494798
talcy,41370,47.768653006,1.438089658
talence,33400,44.805883691,-0.591187687
talencieux,7340,45.219466665,4.7740070370000005
talensac,35160,48.091170747,-1.926136806
talissieu,1510,45.86344657,5.720504574
talizat,15170,45.123364048,3.053258713
tallans,25680,47.411436323,6.287573678
tallard,5130,44.45907133,6.044501043
tallenay,25870,47.305858665,6.021534543
tallende,63450,45.662026935,3.133576898
taller,40260,43.885351713,-1.062354348
talloires montmin,74290,45.822851156,6.244968032
tallone,20270,42.184365159,9.46564825
tallud ste gemme,85390,46.695019339,-0.8867228250000001
talmas,80260,50.040973169,2.344278261
talmay,21270,47.366644381,5.46029203
talmont st hilaire,85440,46.475877686,-1.6275116980000002
talmont sur gironde,17120,45.53037282,-0.921004022
talmontiers,60590,49.38930977,1.751095957
talon,58190,47.334867851,3.556439597
talus st prix,51270,48.832355248,3.743482864
taluyers,69440,45.636661106,4.723475363
tamerville,50700,49.542505712,-1.461490275
tamnay en bazois,58110,47.05447347,3.723322788
tamnies,24620,44.97647342,1.149776501
tanavelle,15100,45.026439021,2.984739582
tanay,21310,47.413558501,5.277803262
tancarville,76430,49.481111103,0.451276001
tancon,71740,46.200864993,4.270541199
tanconville,54480,48.604984347,6.939883781
tancrou,77440,49.003863277,3.080175508
tangry,62550,50.461446339,2.35925846
taninges,74440,46.126700387,6.607886782
tanis,50170,48.585170189,-1.443687144
tanlay,89430,47.844919681,4.087014252
tannay,58190,47.361561156,3.58107069
tannay,8390,49.524207919,4.825109437
tanneron,83440,43.575103131,6.856352088
tannerre en puisaye,89350,47.735541998,3.139203905
tannieres,2220,49.287198205,3.550048884
tannois,55000,48.713276858,5.219426798
tanques,61150,48.685979025,-0.074467739
tantonville,54116,48.467711298,6.137695401
tanus,81190,44.108380735,2.306069835
tanville,61500,48.565307592,0.009370809
tanzac,17260,45.557364005,-0.624855652
taponas,69220,46.125706574,4.76257682
taponnat fleurignac,16110,45.773588814,0.417047532
taputapuatea,98735,,
tarabel,31570,43.512284872,1.675831757
taradeau,83460,43.460748261,6.430592993
tarare,69170,45.903634598,4.423812459
tarascon,13150,43.794219007,4.686203242
tarascon sur ariege,9400,42.843958503,1.612421236
tarasteix,65320,43.31794309,-0.007192967
tarbes,65000,43.234659038,0.066150886
tarcenay foucherans,25620,47.158432375,6.123876067
tardes,23170,46.141614778,2.35481114
tardets sorholus,64470,43.128888809,-0.8389105760000001
tardinghen,62179,50.865237459,1.643164542
tarentaise,42660,45.361082613,4.492277858
tarerach,66320,42.68492811,2.510936383
targasonne,66120,42.503595152,1.988612815
target,3140,46.285039032,3.047720144
targon,33760,44.734485288,-0.267840842
tarnac,19170,45.67319365,1.955701159
tarnes,33240,44.976269398,-0.355787897
tarnos,40220,43.5367516,-1.464803751
taron sadirac viellenave,64330,43.512049963,-0.244724342
tarquimpol,57260,48.781116225,6.761679681
tarrano,20234,42.34423574,9.401886383
tarsac,32400,43.667359086,-0.111990765
tarsacq,64360,43.355944725,-0.532873425
tarsul,21120,47.518863362,4.979226103
tart,21110,47.192656727,5.214099319
tart le bas,21110,47.206482504,5.223135796
tartaras,42800,45.5542135,4.663904598
tartas,40400,43.818253513,-0.7832050740000001
tartecourt,70500,47.840394333,5.976713953
tartiers,2290,49.440183685,3.231988167
tartigny,60120,49.635059616,2.363140327
tartonne,4330,44.078544551,6.383801164
tarzy,8380,49.876497761,4.296673107
tasque,32160,43.637214267,0.010682602
tasse,72430,47.888150741,-0.149188609
tassenieres,39120,46.923022059,5.512541577
tassille,72540,47.98808128,-0.095238444
tassin la demi lune,69160,45.763030755,4.75488628
tasso,20134,41.950459429,9.09336522
tatakoto,98783,,
taugon,17170,46.31759221,-0.8318597550000001
taule,29670,48.604497813,-3.899102308
taulignan,26770,44.458845645,4.978560557
taulis,66110,42.514311506,2.618777476
taupont,56800,47.962638334,-2.442675343
tauriac,81630,43.878947187,1.593223863
tauriac,33710,45.053146376,-0.505678226
tauriac,46130,44.91043172,1.77350941
tauriac de camares,12360,43.776199409,3.030909118
tauriac de naucelle,12800,44.145383439,2.323592763
tauriers,7110,44.551893536,4.273164049
taurignan castet,9160,43.060565939,1.101552294
taurignan vieux,9190,43.043955601,1.114411835
taurinya,66500,42.558892697,2.442556314
taurize,11220,43.064773121,2.50580506
taussac,12600,44.8249271,2.636236007
taussac la billiere,34600,43.633303251,3.076463849
tautavel,66720,42.813576204,2.719362559
tauves,63690,45.563589746,2.627392602
tauxigny st bauld,37310,47.204402854,0.830091369
tavaco,20167,42.031657485,8.884974446
tavant,37220,47.117554224,0.38654796
tavaux,39500,47.037624924,5.402858802
tavaux et pontsericourt,2250,49.729535565,3.919013063
tavel,30126,44.009320427,4.69279273
tavera,20163,42.069723105,9.016762047
tavernay,71400,47.007995939,4.235463549
tavernes,83670,43.600500324,6.021177685
taverny,95150,49.026361092,2.220661508
tavers,45190,47.762952203,1.593023392
taxat senat,3140,46.20755845,3.146526145
taxenne,39350,47.221687544,5.686231358
tayac,33570,44.960798108,-0.022973707
taybosc,32120,43.786122431,0.74159785
tayrac,47270,44.206499178,0.8362624200000001
tayrac,12440,44.20357377,2.242906357
tazilly,58170,46.758831709,3.913735767
teche,38470,45.178205968,5.375618792
tecou,81600,43.843081863,1.935564467
teigny,58190,47.388542956,3.669177665
teilhede,63460,45.961418132,3.052790393
teilhet,63560,46.10231195,2.816631805
teilhet,9500,43.097141943,1.7829343240000002
teillay,35620,47.807499789,-1.522451581
teille,72290,48.185425244,0.188268415
teille,44440,47.464117824,-1.286797042
teillet,81120,43.844431827,2.346055583
teillet argenty,3410,46.262614973,2.516940148
teillots,24390,45.259755886,1.219459755
teissieres de cornet,15250,44.975282988,2.362256373
teissieres les boulies,15130,44.820988703,2.53783699
telgruc sur mer,29560,48.233487792,-4.357264699
tellancourt,54260,49.50901824,5.630495422
tellecey,21270,47.290368051,5.298321457
tellieres le plessis,61390,48.621183898,0.393555677
teloche,72220,47.889915043,0.278459509
temple laguyon,24390,45.231480238,1.098005976
templemars,59175,50.570500481,3.060016561
templeuve en pevele,59242,50.532535047,3.17338972
templeux la fosse,80240,49.970995828,3.024362588
templeux le guerard,80240,49.962867714,3.144810208
tenay,1230,45.922821474,5.514615073
tence,43190,45.113517681,4.300499995
tencin,38570,45.311243492,5.958918637
tende,6430,44.099792877,7.540536917
tendon,88460,48.108081862,6.674976597
tendron,18350,46.979921026,2.820164653
tendu,36200,46.652031532,1.565297555
teneur,62134,50.452399935,2.219643361
tennie,72240,48.109760495,-0.086360262
tenteling,57980,49.125107516,6.928226082
terce,86800,46.514427389,0.554158787
tercillat,23350,46.403816174,2.054461173
tercis les bains,40180,43.670282479,-1.115364617
terdeghem,59114,50.798142115,2.554463314
tergnier,2700,49.656818136,3.299606912
terjat,3420,46.214947327,2.61916688
termes,11330,43.003361823,2.569988908
termes,48310,44.826159958,3.169474149
termes d armagnac,32400,43.673819905,-0.014319957
terminiers,28140,48.089730199,1.729692393
ternand,69620,45.948567157,4.521136818
ternant,58250,46.752204501,3.848258349
ternant,21220,47.200068883,4.833483748
ternant,17400,45.946844896,-0.5606236720000001
ternant les eaux,63340,45.480688429,3.128803928
ternas,62127,50.339652028,2.397949613
ternat,52210,47.913599314,5.127678089
ternay,86120,47.035217994,-0.053325892
ternay,41800,47.734457218,0.772093184
ternay,69360,45.605093314,4.806827005
ternuay melay et st hilaire,70270,47.796133957,6.633047782
terny sorny,2880,49.447154124,3.368730544
terramesnil,80600,50.100548096,2.385122611
terranjou,49380,47.263453344,-0.444435776
terrasson lavilledieu,24120,45.118071447,1.298494523
terrats,66300,42.602755615,2.759839983
terraube,32700,43.902633837,0.554025669
terre de bancalie,81120,43.802018183,2.276521031
terre de bas,97136,15.854458061,-61.633866338
terre de haut,97137,15.861954801,-61.586220531
terre et marais,50500,49.24892247,-1.301314687
terrebasse,31420,43.239158399,0.971803637
terrefondree,21290,47.727513373,4.841437084
terrehault,72110,48.204284048,0.406295955
terres de bord,27340,49.246860022,1.106684809
terres de caux,76640,49.652674191,0.59810188
terres de druance,14770,48.921477379,-0.660875371
terres de haute charente,16270,45.883750466,0.583838501
terroles,11580,42.991721037,2.342421507
terrou,46120,44.782029677,1.976073034
tersanne,26390,45.216236022,5.016589915
tersannes,87360,46.290814293,1.127905038
terssac,81150,43.922354027,2.070134787
tertry,80200,49.859976329,3.070738755
terville,57180,49.34647168,6.132486769
tessancourt sur aubette,78250,49.025412767,1.918796726
tesse froulay,61410,48.530755228,-0.428736519
tessel,14250,49.151475697,-0.5689123930000001
tesson,17460,45.631856515,-0.656437154
tessy bocage,50420,48.959967927,-1.065036736
tetaigne,8110,49.649346544,5.117267891
teteghem coudekerque village,59380,51.007452814,2.44051131
teterchen,57220,49.230313788,6.567868095
tethieu,40990,43.746943632,-0.959642706
teting sur nied,57385,49.053014631,6.668825764
teuillac,33710,45.096527765,-0.5472280340000001
teulat,81500,43.636266806,1.710839097
teurtheville bocage,50630,49.592648231,-1.394595025
teurtheville hague,50690,49.583542283,-1.738292114
teva i uta,98727,,
teyjat,24300,45.590759875,0.57975468
teyran,34820,43.684740378,3.928709476
teyssieres,26220,44.4575677,5.14297436
teyssieu,46190,44.916753542,1.957634191
teyssode,81220,43.645969908,1.925318861
thaas,51230,48.639376271,3.870440991
thaims,17120,45.615581984,-0.791566745
thaire,17290,46.077231447,-1.003799331
thaix,58250,46.849073166,3.713877806
thal drulingen,67320,48.91217841,7.138348575
thal marmoutier,67440,48.697126607,7.341094669
thalamy,19200,45.506913463,2.458817278
thann,68800,47.814087874,7.094668866
thannenkirch,68590,48.233033481,7.293167392
thanville,67220,48.32583147,7.349309588
thaon,14610,49.255136663,-0.449331371
thaon les vosges,88150,48.252126542,6.423617381
tharaux,30430,44.241961652,4.322856451
tharoiseau,89450,47.463392031,3.813066493
tharot,89200,47.534124249,3.862622228
thaumiers,18210,46.821777653,2.669915946
thauron,23250,46.001642755,1.803110635
thauvenay,18300,47.300635505,2.872789241
thebe,65370,42.957023357,0.602858344
theding,57450,49.127901844,6.89047091
thedirac,46150,44.599449127,1.320455436
thegra,46500,44.82424234,1.751920574
thehillac,56130,47.55196028,-2.11844535
theil rabier,16240,46.055440807,0.043981376
theillay,41300,47.319154722,2.039405394
theix noyalo,56450,47.631759109,-2.651784102
theize,69620,45.940654486,4.627085658
theligny,72320,48.171840084,0.785748538
thelis la combe,42220,45.336125553,4.547805208
thelod,54330,48.543354485,6.050394241
thelonne,8350,49.648803424,4.945744535
thelus,62580,50.350949508,2.799328418
themericourt,95450,49.090930332,1.905016374
themines,46120,44.736172931,1.821014093
theminettes,46120,44.718480906,1.85032046
thenac,17460,45.676236494,-0.650958649
thenac,24240,44.745775984,0.354529054
thenailles,2140,49.815403552,3.952079017
thenay,36800,46.594964693,1.42864592
